#|num|weight|mean|covariance matrix|
|42|40.0117507306|153.796596336 169.234243466 140.786478245|208.606504073 57.1432493837 -27.8952286669 57.1432493837 107.83750343 -28.2677357793 -27.8952286669 -28.2677357793 62.3389661997|
|43|457.952547983|134.022199106 149.421002311 150.473748566|86.9904489467 17.3263999871 -14.961962896 17.3263999871 56.1650935383 -38.058906563 -14.961962896 -38.058906563 74.8437743145|
|44|242.754350865|136.442663458 170.432755797 146.780549144|53.502785691 -11.0683014817 -2.55426846011 -11.0683014817 122.347540558 29.8911056145 -2.55426846011 29.8911056145 63.3729431548|
|45|539.201079405|162.480532332 180.172675358 133.535758722|101.126964204 -2.23270570278 0.385065980068 -2.23270570278 62.305160778 -27.2798132555 0.385065980068 -27.2798132555 60.1916542619|
|46|1438.11467746|172.791917298 192.280518379 170.466326756|56.1274741032 0.0808841848426 -35.1379410004 0.0808841848426 24.9549687366 -8.82439723942 -35.1379410004 -8.82439723942 74.7863888926|
|47|739.469253358|139.367716387 132.729591866 158.258672807|35.8022178282 -15.5112292144 -29.16450724 -15.5112292144 40.0536709934 33.9025109685 -29.16450724 33.9025109685 97.3665182363|
|48|1372.57615491|145.973383419 174.536120183 159.600590247|92.2870608871 51.8483230435 72.3856023973 51.8483230435 89.6181427285 62.5824258058 72.3856023973 62.5824258058 88.0484900759|
|49|1062.38900231|137.962025407 123.51432363 150.881547028|75.6849598371 -15.5833679274 -15.9740088429 -15.5833679274 28.7567522238 -6.48586385442 -15.9740088429 -6.48586385442 55.4400335563|
|50|3780.20188812|170.037426478 158.857778504 144.802286034|57.9195057408 -14.6858865992 -8.33597213586 -14.6858865992 57.0969386525 20.7078397281 -8.33597213586 20.7078397281 41.7980119217|
|51|672.329903167|149.206338895 178.672325643 133.687654552|87.4014970354 29.8413766904 -7.70915148062 29.8413766904 54.5448329523 -26.7781349564 -7.70915148062 -26.7781349564 78.1644472546|
|52|3778.71398729|117.358155928 191.832879438 197.234444766|42.7176428366 12.2705943619 -19.4961201163 12.2705943619 59.021462824 -22.8220919748 -19.4961201163 -22.8220919748 43.3626317031|
|53|477.278022849|157.812035424 178.466578332 135.859216664|105.827128986 2.50000778496 -5.46873378548 2.50000778496 63.1635921992 -35.8213756565 -5.46873378548 -35.8213756565 68.4043194015|
|54|527.51884916|161.869506371 180.718396055 133.010121411|99.6341261828 -4.46950856358 3.35707416541 -4.46950856358 62.0980425285 -28.182538483 3.35707416541 -28.182538483 61.219137046|
|55|2848.17647347|165.049848597 156.916262688 132.419489253|60.8301913688 -7.90524303017 17.2800819222 -7.90524303017 96.625637231 8.21507671385 17.2800819222 8.21507671385 25.3805631155|
|56|995.768563142|143.117792596 176.464839724 129.724274953|55.882578881 30.0261906773 -14.8616681048 30.0261906773 72.4278332984 -25.3505790941 -14.8616681048 -25.3505790941 56.1309333408|
|57|2438.73573899|141.248860296 134.878930941 162.073188266|170.594961253 -47.9515308498 -12.3480917058 -47.9515308498 33.4406628426 8.07673313842 -12.3480917058 8.07673313842 18.7211883563|
|58|51.4115987468|145.289485517 166.641851237 142.594691492|195.533050973 67.2747826025 -24.9469083312 67.2747826025 109.37926162 -22.4456468251 -24.9469083312 -22.4456468251 60.084510339|
|59|2339.65269585|118.528517337 198.517219522 184.580634155|41.7096692872 7.88700175561 -0.136229115151 7.88700175561 53.0653146035 -5.18524897585 -0.136229115151 -5.18524897585 39.2357005231|
|60|351.667717758|167.429226506 174.069799358 137.895421639|62.5311539402 7.6513993855 -1.88606255955 7.6513993855 96.0445878544 -26.2429209171 -1.88606255955 -26.2429209171 57.274513049|
|61|139.304953068|135.482962336 158.123967256 145.589682005|99.4814470865 64.638775402 -26.3002251743 64.638775402 149.872239685 -62.3746079418 -26.3002251743 -62.3746079418 78.9102047877|
|62|4515.81172015|107.966348116 154.888005902 146.641156438|56.6209184425 20.0234365643 -24.5190991986 20.0234365643 27.8917621702 -12.5409137894 -24.5190991986 -12.5409137894 63.7641897037|
|63|2446.91874849|128.165844196 182.487877374 152.352608939|35.2903680291 -17.5946730214 -7.94833755942 -17.5946730214 69.3069206748 34.490946586 -7.94833755942 34.490946586 67.114241186|
|64|2980.01003661|140.518693977 188.406678798 119.166586144|85.854068906 -42.8023606889 -28.2189136217 -42.8023606889 54.966598251 25.134746418 -28.2189136217 25.134746418 38.365809673|
|65|44.3255771735|173.20425181 183.481913751 138.570982122|60.5418810551 17.1517837682 11.7901808577 17.1517837682 81.2502124902 8.17277608934 11.7901808577 8.17277608934 57.5851222165|
|66|2060.87863243|145.845465706 124.749400761 145.297514838|26.6403445101 -6.43054059577 -4.53920071528 -6.43054059577 28.9007975757 8.90311462784 -4.53920071528 8.90311462784 33.0026763253|
|67|1894.40559512|151.56915048 198.682695205 179.540969477|26.4964965885 6.82735752508 -7.10581912156 6.82735752508 32.5413333203 4.87382010999 -7.10581912156 4.87382010999 24.2832183934|
|68|420.425506865|129.076724502 146.377146036 152.56961952|102.049774414 26.4770085391 -6.17093936739 26.4770085391 60.3631501389 -34.8820849087 -6.17093936739 -34.8820849087 69.8823912066|
|69|2552.06736799|187.258792978 185.113703323 126.768199779|45.7808231533 26.9284845374 6.99548599381 26.9284845374 54.2970610447 11.934283372 6.99548599381 11.934283372 29.3930476609|
|70|3097.05843196|168.866504158 203.75743978 171.461548424|83.135891395 2.01373636792 -38.9899513692 2.01373636792 14.247914556 4.67184889412 -38.9899513692 4.67184889412 56.9031950655|
|71|201.1983462|118.724445217 136.833566297 155.626044631|104.551384212 -45.293773739 -11.0912589631 -45.293773739 61.7538354931 3.45955771358 -11.0912589631 3.45955771358 58.8183330973|
|72|65.9551942729|147.689030864 167.746784752 141.309094067|248.854831003 112.650768206 -45.7147609603 112.650768206 142.774417856 -48.3817718627 -45.7147609603 -48.3817718627 70.5728098523|
|73|1163.89644|170.948158293 147.310708917 134.507120332|50.949481716 6.12310883458 14.8244827327 6.12310883458 80.3146225697 23.7951919609 14.8244827327 23.7951919609 43.3257935221|
|74|2736.98772528|186.614579093 182.29244642 134.130724599|55.5684574187 46.82185137 -25.6976533856 46.82185137 85.7486425115 -30.2053208675 -25.6976533856 -30.2053208675 43.1606196066|
|75|425.385455762|161.541576118 184.083391225 129.196651568|98.5131280899 -13.8832087874 10.0607066993 -13.8832087874 54.8061305448 -20.5703894745 10.0607066993 -20.5703894745 53.2923327524|
|76|1566.52955935|155.565315047 138.802482325 126.41534555|125.99135132 -45.6143949262 -6.40559833332 -45.6143949262 34.6822328746 4.27795719356 -6.40559833332 4.27795719356 14.7868611505|
|77|49.9237307787|146.908403856 170.616765522 144.394181557|143.48728288 -29.0486117803 -21.2171093151 -29.0486117803 85.6727708828 18.1225527758 -21.2171093151 18.1225527758 66.1478400072|
|78|552.535976021|167.394096016 161.268179598 139.823788114|59.0953085794 -13.1113086081 6.94340934298 -13.1113086081 89.2453183651 12.8156901762 6.94340934298 12.8156901762 51.2778823327|
|79|1689.26828451|128.905582696 128.630423443 162.819959199|144.724492777 -73.8871117927 -35.8222649857 -73.8871117927 79.6569983445 18.7309668375 -35.8222649857 18.7309668375 24.8526988266|
|80|1818.85641907|111.197515864 141.564001338 156.534349161|63.5724126305 -17.7552644974 -1.35620953568 -17.7552644974 38.7721386789 -2.5336754913 -1.35620953568 -2.5336754913 63.9291381742|
|81|327.26225783|167.881737989 172.058223467 137.799301924|57.6172762396 18.7060852851 8.83592553013 18.7060852851 134.882286729 -1.12372729029 8.83592553013 -1.12372729029 47.2148763485|
|82|2352.87735439|137.9754383 187.483390045 118.523643606|65.6814017809 -37.4483725088 -29.9762995387 -37.4483725088 52.8265387113 21.6103084881 -29.9762995387 21.6103084881 38.1104197811|
|83|769.747520131|124.916689517 152.261542579 140.252120716|131.234110848 27.014799716 -26.6572270345 27.014799716 55.93853901 -8.19172242764 -26.6572270345 -8.19172242764 31.8752950562|
|84|623.67600435|137.706862346 160.360044864 142.537091439|36.6521612389 -4.34191574515 -8.31624586972 -4.34191574515 64.9900369052 8.61133101841 -8.31624586972 8.61133101841 62.6773794021|
|85|280.214120907|116.167648796 140.852141338 155.082005896|61.3538609948 -11.1968949619 -2.18177924238 -11.1968949619 49.5620104016 -12.7249661204 -2.18177924238 -12.7249661204 66.495275076|
|86|558.613663977|132.277165538 136.498927703 164.540706603|34.4236921903 1.36819825923 18.0051210527 1.36819825923 23.7441497243 7.48019971516 18.0051210527 7.48019971516 80.275392851|
|87|2274.907186|152.412978781 196.986276393 121.071359781|35.9426165813 3.48273195789 -15.6175512796 3.48273195789 25.3512816597 -0.281349914451 -15.6175512796 -0.281349914451 35.9912443207|
|88|176.244637572|137.467185664 164.135792938 146.320768969|60.1284676978 17.9317108032 2.2291360899 17.9317108032 93.4731458556 2.16778091821 2.2291360899 2.16778091821 48.7286731381|
|89|198.830839655|126.634280141 199.657460904 168.480613788|48.392904312 1.31649558922 -40.3478719037 1.31649558922 51.4024789904 11.7787840316 -40.3478719037 11.7787840316 93.2688144418|
|90|3110.26353476|129.808975065 200.452767757 155.116866504|49.0840515642 8.35130074985 0.0241795169327 8.35130074985 43.0822956977 3.9700170942 0.0241795169327 3.9700170942 26.8464185689|
|91|147.606099024|167.518297044 173.543829326 138.498955071|64.246129079 9.72890192867 -3.26025897133 9.72890192867 95.5613876521 -25.6839267204 -3.26025897133 -25.6839267204 56.738748424|
|92|629.65545963|131.70922712 180.442258141 150.429730883|50.5107560942 -25.1591895857 -15.8350111137 -25.1591895857 87.374187547 44.0633464605 -15.8350111137 44.0633464605 82.5105023909|
|93|2307.23593603|179.88426584 187.697678993 152.100845915|40.1652753092 -4.6327062835 -8.15155417268 -4.6327062835 48.5222123439 40.2833402601 -8.15155417268 40.2833402601 82.3894943575|
|94|493.545567334|118.184426941 136.849020216 155.29630166|103.841743601 -45.9378647491 -12.4157767544 -45.9378647491 60.4935437692 4.48691533134 -12.4157767544 4.48691533134 59.4172572468|
|95|66.9202372955|144.76927313 165.06578692 142.631979567|246.407289802 117.936262157 -46.4532475126 117.936262157 153.488671677 -51.6537500886 -46.4532475126 -51.6537500886 70.4563999729|
|96|600.346851643|133.388199732 181.253296629 152.984873253|58.556161607 -25.5106419711 -5.32512615349 -25.5106419711 113.604709431 35.1188036154 -5.32512615349 35.1188036154 61.0004548194|
|97|326.495830564|118.938663895 196.6663202 184.062317866|42.8279167377 2.36956661705 7.24964827923 2.36956661705 53.9281555389 -6.91972443375 7.24964827923 -6.91972443375 32.4650935945|
|98|2214.91552265|141.699175173 175.54610651 129.15332655|48.5447222111 25.2881330968 -13.6390240258 25.2881330968 65.4676166197 -19.9068317612 -13.6390240258 -19.9068317612 45.4725794888|
|99|305.335451567|160.02082616 177.431725926 136.875350051|124.634658452 10.4080497427 -20.2985430026 10.4080497427 60.71654304 -29.6283425424 -20.2985430026 -29.6283425424 63.2034279898|
|100|1932.5762758|118.334368074 123.162973718 166.085757536|30.0221535109 1.15315062921 -9.51636498054 1.15315062921 35.547387801 3.96968724427 -9.51636498054 3.96968724427 18.7895516839|
|101|710.949091617|139.66623382 179.545604661 149.154613987|90.736623375 -26.8778694942 -17.1605889059 -26.8778694942 51.6873860205 21.7043486762 -17.1605889059 21.7043486762 75.4575702823|
|102|433.374181651|168.958139331 173.677685628 138.262731536|60.0080629366 24.9426310183 8.65625368397 24.9426310183 139.160078843 0.212735482015 8.65625368397 0.212735482015 48.2248138887|
|103|52.5073524039|151.226358544 168.646707336 141.412585494|232.374314778 79.6978886148 -35.6812636347 79.6978886148 117.756797961 -33.9135923531 -35.6812636347 -33.9135923531 63.6213608544|
|104|495.510056644|174.794647676 195.090647361 166.503871255|50.4405336477 0.579788522871 -21.6350433142 0.579788522871 37.116433493 -5.74990699333 -21.6350433142 -5.74990699333 52.8899867032|
|105|904.523881992|121.89612795 199.372877311 177.355379074|50.5213778769 11.3984523259 -44.5409369071 11.3984523259 51.0485405296 -11.8320419971 -44.5409369071 -11.8320419971 110.649758254|
|106|63.4626033617|146.025841749 164.834708386 143.197233789|257.874528659 122.813788287 -52.6869629944 122.813788287 160.247430615 -57.2625776563 -52.6869629944 -57.2625776563 71.1525890136|
|107|58.6094244872|157.17060174 169.998541913 141.474599418|204.554742999 69.4400902874 -42.3888470694 69.4400902874 117.421755225 -40.0172667025 -42.3888470694 -40.0172667025 62.0947889309|
|108|56.5623854013|154.782464581 170.751266161 140.338845439|217.376348366 71.1443850585 -35.0921645231 71.1443850585 111.755433555 -36.3109620519 -35.0921645231 -36.3109620519 65.0409483504|
|109|1447.59802893|131.010846563 161.154541024 148.12217289|80.1111442236 24.8780353892 29.8453160364 24.8780353892 87.1375571199 7.94425444939 29.8453160364 7.94425444939 35.5849711223|
|110|4437.71614107|131.81213909 125.446304855 151.580459079|108.879497219 -54.0739215183 11.3271725555 -54.0739215183 51.6004184889 -17.2267462671 11.3271725555 -17.2267462671 49.8445901207|
|111|84.6941518511|139.985332732 172.086507771 146.483086197|74.9192285307 -4.94500331189 -3.63424185662 -4.94500331189 92.5954563946 24.2863009384 -3.63424185662 24.2863009384 67.8045850127|
|112|378.40217662|160.938597887 176.856336141 136.776907871|101.97790915 -2.36689638974 -11.7775329391 -2.36689638974 64.8609408515 -33.9362225259 -11.7775329391 -33.9362225259 65.7521032942|
|113|546.601246768|179.367817288 189.165093994 149.961383781|40.4855495228 -4.96238324351 -12.9610157015 -4.96238324351 54.4068973295 39.7458175842 -12.9610157015 39.7458175842 112.979795387|
|114|505.4853609|165.601829306 181.201527319 132.939953614|98.9289708453 1.58073816948 2.37756422658 1.58073816948 58.793412172 -18.491600814 2.37756422658 -18.491600814 54.8034770338|
|115|2257.61992468|159.259392706 181.174032198 171.903377108|54.354175475 25.9079935292 34.5870548216 25.9079935292 52.4362585508 27.9805034737 34.5870548216 27.9805034737 41.611591423|
|116|84.935618749|149.139610162 173.400174254 147.372241675|162.677234218 -76.166958492 -35.112827828 -76.166958492 81.8271503613 24.3383446634 -35.112827828 24.3383446634 61.9325138912|
|117|194.319861631|165.550876156 174.040816651 137.905890794|69.4737837964 -1.21749299559 -4.77791187049 -1.21749299559 83.4863094763 -31.8413118464 -4.77791187049 -31.8413118464 59.9067874567|
|118|57.4232328183|144.820782453 167.211350215 142.237116001|179.523393948 63.0716077118 -24.0749850565 63.0716077118 105.424859611 -20.9180029987 -24.0749850565 -20.9180029987 61.4978467057|
|119|534.993384922|167.750817298 157.31439671 139.979597458|56.5318978969 -13.7353499489 1.35876806232 -13.7353499489 86.2547863843 30.0073090889 1.35876806232 30.0073090889 60.9630604437|
|120|212.701704887|145.998232041 175.764120218 147.424827573|138.411996482 -57.7177753705 -31.3859708325 -57.7177753705 68.3799268714 21.3096094946 -31.3859708325 21.3096094946 67.3575504239|
|121|31.4118380091|144.130632998 164.122474866 142.754754991|226.067039885 85.7741114966 -30.0799851223 85.7741114966 124.458662718 -28.4265573334 -30.0799851223 -28.4265573334 61.7791624587|
|122|537.743185702|159.792578062 181.420943596 132.665026467|102.0874567 -0.475074859049 6.5199932715 -0.475074859049 59.8184391313 -28.7475684775 6.5199932715 -28.7475684775 63.2694681821|
|123|88.0926925964|138.307320017 160.721027097 144.943212867|157.791662103 94.7035440874 -35.8821572516 94.7035440874 161.667716313 -60.6649658375 -35.8821572516 -60.6649658375 73.6078888941|
|124|690.828698408|172.203550151 193.710376379 169.873504926|59.3598577753 -0.884048574814 -34.4447371814 -0.884048574814 33.3968653191 -9.66052561042 -34.4447371814 -9.66052561042 71.2883699635|
|125|600.865496494|133.292675352 146.971311161 153.621925896|93.1606224599 21.0553751703 -16.539829958 21.0553751703 48.4823472281 -32.7643144314 -16.539829958 -32.7643144314 66.9775454255|
|126|185.350764395|139.024167111 165.560887142 139.776083529|60.5294851199 40.3225585675 -23.314780463 40.3225585675 130.220710166 -61.2971519433 -23.314780463 -61.2971519433 92.7475660261|
|127|705.279892921|167.680526712 198.925069491 171.613056452|86.1327531133 -0.413843294898 -44.9705285972 -0.413843294898 37.3039758435 3.9743132947 -44.9705285972 3.9743132947 63.3240833991|
|128|371.675021079|166.574731324 177.878385061 135.668007624|86.6054892495 7.48674504891 -6.56725246465 7.48674504891 72.2196008831 -24.6070961245 -6.56725246465 -24.6070961245 57.3412161263|
|129|38.9625759963|128.14405109 148.124872075 150.31757|104.858070997 35.6046392934 -10.6721944196 35.6046392934 85.9885174197 -42.2821251126 -10.6721944196 -42.2821251126 70.1186884303|
