#|num|weight|mean|covariance matrix|
|20|1357.04771488|58.7056627163 -61.949390455 155.529823721|43.0156558708 -36.3435728479 19.8000676141 -36.3435728479 93.0611976248 -32.1662953138 19.8000676141 -32.1662953138 56.9801821811|
|21|2012.35851979|37.1528553417 -48.7883324714 155.471772613|42.5982161967 -13.7938998882 -2.49576889453 -13.7938998882 25.717891998 5.75076343614 -2.49576889453 5.75076343614 15.9635027176|
|22|1427.80670531|67.2714490186 -67.0657201015 142.288615372|33.0915341409 9.13102437341 -34.5426476065 9.13102437341 32.3348897567 -6.02066824882 -34.5426476065 -6.02066824882 86.9694773977|
|23|432.071912117|47.0988901725 -63.228879925 144.274291312|54.9098810056 10.0911541992 15.5085749663 10.0911541992 78.5703318941 15.4457584615 15.5085749663 15.4457584615 40.3002042315|
|24|887.157567712|42.6337620168 -75.4942213284 143.28639303|49.3803998341 2.55344859303 18.6902929841 2.55344859303 24.7595000529 -9.55229324628 18.6902929841 -9.55229324628 85.7853371618|
|25|519.387349378|48.3655662206 -88.1873098733 158.173587922|68.0815370115 16.4161243839 5.21451622587 16.4161243839 68.4042960078 6.93645341822 5.21451622587 6.93645341822 37.2798490905|
|26|1080.27130417|68.3112312964 -79.5214057315 165.453508011|61.0913656676 -18.0857953968 14.0896369671 -18.0857953968 51.2931586863 -12.7059000968 14.0896369671 -12.7059000968 49.6361510112|
|27|581.834936522|65.9779179891 -77.8553996935 163.63413333|64.2205615195 -20.0979805954 22.086142699 -20.0979805954 54.9932699004 -18.7687729011 22.086142699 -18.7687729011 58.5439373784|
|28|749.725695422|67.6377707551 -79.7861169252 164.536797479|67.5484690053 -17.6377234864 17.472340702 -17.6377234864 47.4122016952 -10.9545821633 17.472340702 -10.9545821633 50.5202650527|
|29|2330.83309297|48.3110402664 -44.7608214894 149.312125174|22.6028758677 -4.47154310717 0.74968945005 -4.47154310717 38.9366207618 0.0335601820647 0.74968945005 0.0335601820647 31.2085568281|
|30|344.604292807|53.6785387483 -74.6192903851 154.112409066|77.2855977557 3.36869076936 37.3916324066 3.36869076936 77.0828258718 -26.9278988885 37.3916324066 -26.9278988885 76.5264534867|
|31|2726.31232495|38.8484927244 -98.6693907689 155.235966637|28.8569804669 -1.29812020026 -0.892464875634 -1.29812020026 33.1075805275 8.36899370608 -0.892464875634 8.36899370608 57.2595623251|
|32|1716.52923478|47.3739794483 -91.786088422 157.998387333|58.5301951664 11.1531747697 0.512152986823 11.1531747697 52.8868632544 6.19109978317 0.512152986823 6.19109978317 39.8764694172|
|33|1399.58140343|66.210761855 -64.8113696308 145.811868218|29.4131054375 0.345546333913 -33.8732752702 0.345546333913 35.7149752133 6.43313112984 -33.8732752702 6.43313112984 97.7978787914|
|34|302.786818163|53.3372638557 -68.605836622 150.71645727|57.3146288165 -0.0988240509737 29.1261774113 -0.0988240509737 84.1396540827 -16.8316823714 29.1261774113 -16.8316823714 61.7606664523|
|35|990.633675795|54.4077847318 -55.6515510022 150.001649242|45.1546969734 -24.3312201691 1.63529208363 -24.3312201691 66.9844585054 -7.98183888429 1.63529208363 -7.98183888429 38.4187064661|
|36|579.996402836|59.6079779495 -65.8507792437 155.771115611|39.1059032169 -27.8648901575 18.3279788446 -27.8648901575 96.6150996349 -34.5799305761 18.3279788446 -34.5799305761 62.4155405208|
|37|975.591297247|72.6347860236 -60.543177704 130.938996585|19.0672045488 -9.92730949007 -3.96224668236 -9.92730949007 30.8771115851 4.09870757078 -3.96224668236 4.09870757078 41.3003312663|
|38|545.084539375|46.9239245451 -68.8534631145 142.510677666|57.1853920304 6.73645195548 28.822581174 6.73645195548 55.8015962679 11.5445742588 28.822581174 11.5445742588 56.8409119883|
|39|353.897865204|54.3422578344 -77.4865207688 156.796713125|89.6565198366 9.76683088351 32.9299323699 9.76683088351 67.8818781707 -19.169280641 32.9299323699 -19.169280641 66.1045617837|
|40|320.361265205|48.6931177503 -77.8569315963 153.101520673|68.4767294729 17.3476009078 7.4859711075 17.3476009078 97.2554321241 -36.7204419847 7.4859711075 -36.7204419847 61.9542904968|
|41|307.356448701|41.8394647409 -89.9961581428 156.710183909|46.955699906 8.01445631875 1.36556015603 8.01445631875 71.3219432033 7.48783178653 1.36556015603 7.48783178653 42.6690174242|
|42|638.049315746|42.6137242195 -82.7940097527 157.270371343|44.7993956703 11.831426801 -6.12826657326 11.831426801 59.3126863309 -27.8364859159 -6.12826657326 -27.8364859159 52.3583513246|
